author,name,year,genres,annotation,s3_link,local_link
Чехов Антон Павлович,О Горьком,1904,"['Статья', 'Мемуары', 'Переписка']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_0570.txt,../data/Чехов Антон Павлович.О Горьком.1904.txt
Чехов Антон Павлович,О вреде табака,1886,"['Пьеса', 'Драматургия', 'Пьесы']",Сцена-монолог в одном действии,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1886_o_vrede_tabaka.txt,../data/Чехов Антон Павлович.О вреде табака.1886.txt
Чехов Антон Павлович,О любви,1898,"['Рассказ', 'Проза', 'Избранная проза']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1898_o_lubvi.txt,../data/Чехов Антон Павлович.О любви.1898.txt
Чехов Антон Павлович,Обеды беллетристов,1883,"['Статья', 'Критика', 'Публицистика и другие материалы']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1883_obedy_belletristov.txt,../data/Чехов Антон Павлович.Обеды беллетристов.1883.txt
Чехов Антон Павлович,Опровержение на статью г. Чехова,1894,"['Статья', 'Публицистика', 'О творчестве автора']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1894_oproverzhenie_oldorfo.txt,../data/Чехов Антон Павлович.Опровержение на статью г. Чехова.1894.txt
Чехов Антон Павлович,Опять о Саре Бернар,1881,"['Статья', 'Публицистика', 'Публицистика и другие материалы']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1881_opyta_o_sare_bernar.txt,../data/Чехов Антон Павлович.Опять о Саре Бернар.1881.txt
Чехов Антон Павлович,Осколки московской жизни,1885,"['Очерк', 'Публицистика', 'Публицистика и другие материалы']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1885_oskolki_moskovskoy_zhizni.txt,../data/Чехов Антон Павлович.Осколки московской жизни.1885.txt
Чехов Антон Павлович,Остров Сахалин,1893,"['Очерк', 'Публицистика', 'Публицистика и другие материалы']",(Из путевых записок),https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_0210.txt,../data/Чехов Антон Павлович.Остров Сахалин.1893.txt
Чехов Антон Павлович,От какой болезни умер Ирод?,1892,"['Статья', 'Публицистика', 'Публицистика и другие материалы']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1892_irod.txt,../data/Чехов Антон Павлович.От какой болезни умер Ирод?.1892.txt
Чехов Антон Павлович,Ответ на анкету Отжил ли Некрасов?,1902,"['Статья', 'Публицистика', 'Публицистика и другие материалы']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1902_nekrasov.txt,"../data/Чехов Антон Павлович.Ответ на анкету ""Отжил ли Некрасов?"".1902.txt"
Чехов Антон Павлович,Палата No 6,1892,"['Повесть', 'Проза', 'Избранная проза']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1892_palata.txt,../data/Чехов Антон Павлович.Палата No 6.1892.txt
Чехов Антон Павлович,Памяти А. П. Чехова,1904,"['Сборник стихов', 'Поэзия', 'Об авторе']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1904_pamyati_chehova_oldorfo.txt,../data/Чехов Антон Павлович.Памяти А. П. Чехова.1904.txt
Чехов Антон Павлович,Пассажир 1-го класса,1886,"['Рассказ', 'Проза', 'Избранная проза']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1886_passzhir.txt,../data/Чехов Антон Павлович.Пассажир 1-го класса.1886.txt
Чехов Антон Павлович,Первые представления пьесы А. П. Чехова Вишневый сад...,1921,"['Очерк', 'Публицистика', 'Об авторе']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1921_pervye_predstavleniya.txt,"../data/Чехов Антон Павлович.Первые представления пьесы А. П. Чехова ""Вишневый сад""....1921.txt"
Чехов Антон Павлович,Переписка А. П. Чехова и О. Л. Книппер,1902,"['Переписка', 'Эпистолярий', 'Переписка', 'Иллюстрации/приложения: 1 штук.']",16 июня 1899 года - 13 апреля 1902 года,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_0550.txt,../data/Чехов Антон Павлович.Переписка А. П. Чехова и О. Л. Книппер.1902.txt
Чехов Антон Павлович,Переписка А. П. Чехова и О. Л. Книппер,1904,"['Переписка', 'Эпистолярий', 'Переписка', 'Иллюстрации/приложения: 2 штук.']",18 июня 1902 года - 30 апреля 1904 года,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_0560.txt,../data/Чехов Антон Павлович.Переписка А. П. Чехова и О. Л. Книппер.1904.txt
Чехов Антон Павлович,Переписка А.П. Чехова и Л.И. Веселитской,1900,"['Переписка', 'Эпистолярий', 'Переписка']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1900_perepiska_s_veselitskoy.txt,../data/Чехов Антон Павлович.Переписка А.П. Чехова и Л.И. Веселитской.1900.txt
Чехов Антон Павлович,Переписка А.П. Чехова и М.О. Меньшикова,1904,"['Переписка', 'Эпистолярий', 'Переписка']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1904_perepiska_s_menshikovym.txt,../data/Чехов Антон Павлович.Переписка А.П. Чехова и М.О. Меньшикова.1904.txt
Чехов Антон Павлович,Пересолил,1885,"['Рассказ', 'Проза', 'Избранная проза']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1885_peresolil.txt,../data/Чехов Антон Павлович.Пересолил.1885.txt
Чехов Антон Павлович,"Пестрые рассказы. А. Чехонте (Ан. П. Чехов.) Изд. журнала Осколки. Спб., 1886 г",1886,"['Статья', 'Критика', 'О творчестве автора']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1886_pestrye_rasskazy_oldorfo.txt,"../data/Чехов Антон Павлович.Пестрые рассказы. А. Чехонте (Ан. П. Чехов.) Изд. журнала ""Осколки"". Спб., 1886 г.1886.txt"
Чехов Антон Павлович,Печенег,1897,"['Рассказ', 'Проза', 'Избранная проза']",,https://storage.yandexcloud.net/auth-def-2024/raw/chehow_a_p_text_1897_pecheneg.txt,../data/Чехов Антон Павлович.Печенег.1897.txt
